please,guaranteed,purchase,interested,store,account,customer,bank,sms,club,message,call,nationwide,cost,card,mail,apple,charges,update,today,Number of words,Number of Upper Case Words,Conatins Special Character,Noun,Pronoun,Adjective,Verb,Adverb,Preposition,Conjunction,Size,Number of Digits,Number of Alphabets,Number of Space,Number of Upper case letters,Number of Mathematical symbols,Number of punctuation symbols,Misspelled score,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,SMOGIndex,Phone Number,Email Id,URL present,Self Answering Type msg,Emotions present,Greeting tokens present,Contains visual morphemes,age_of_domain,is_atrate_present,is_hypen_present,number_of_dots,length_of_url,special_symbols_count_in_url,ssl_certifiacte_type,source_code_form_domain_match,apk_download_detection,Label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,3,0,1,1,0,1,63,0,49,12,2,0,2,7.69,2.187692308,2.823076923,4.085766692,102.5323077,8.276923077,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1,4,1,0,0,0,1,2,73,0,56,13,12,0,4,7.14,3.355714286,4.41,5.605222857,95.93928571,8.457142857,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,1,12,2,3,1,3,4,0,295,0,225,55,8,1,12,21.43,19.31428571,25.49410714,7.295253054,56.33071429,23.82857143,10.74596669,1,0,1,1,1,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,2,0,1,0,0,0,39,0,30,8,1,0,1,11.11,-1.591111111,-1.23,0.511223778,122.5,3.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,2,6,1,2,3,1,0,120,0,88,27,5,0,5,3.57,5.896153846,7.511538462,2.962257846,99.09884615,11.93846154,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,2,0,2,1,0,42,5,25,9,1,0,2,20,-2.718181818,-3.084545455,-2.454599455,134.1427273,4.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,3,5,2,5,6,4,2,169,2,129,35,4,0,3,5.56,10.90555556,13.70916667,4.773451583,80.995,16.62222222,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,6,0,1,2,2,2,1,101,0,73,22,1,0,6,13.04,4.988461538,4.794230769,-0.429963885,105.6065385,10.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,1,2,0,32,0,25,5,1,0,2,0,-1.06,-1.108571429,0.971909571,115.13,2.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,6,0,2,3,4,3,0,145,1,108,28,5,1,7,6.9,9.554482759,10.77310345,5.279074586,78.2137931,14.35862069,10.74596669,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,1,0,2,0,0,40,0,27,7,2,0,6,0,-0.67,-1.53375,0.345283125,114.115,3.2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,1,3,2,2,3,2,0,85,0,66,16,3,0,3,5.88,3.885555556,4.84,4.114911889,99.265,9.422222222,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,2,0,1,0,0,100,-15.2,-11.51,-33.628382,205.82,0.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,5,2,5,0,0,1,0,125,0,89,24,5,0,12,32,8.333333333,9.031428571,7.709646429,72.72,10.3047619,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,0,1,0,1,0,42,0,33,5,0,0,4,16.67,3.997142857,4.274285714,7.691739286,78.87285714,2.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,1,1,1,0,0,0,32,0,25,6,1,0,1,28.57,-4.431428571,-1.108571429,0.971909571,139.3014286,2.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,29,0,23,5,1,0,1,0,2.483333333,-0.375,1.8074115,87.945,9.066666667,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16,0,2,1,0,1,0,0,1,152,15,99,30,57,2,2,22.58,1.315,11.349375,4.221562688,142.63,12.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,0,0,24,0,20,3,1,0,1,0,6.62,4.12,6.201631,54.725,11.6,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,1,2,2,3,0,1,64,0,46,13,4,1,4,14.29,0.827142857,1.045714286,1.405329286,114.0678571,5.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,1,1,1,1,2,1,118,0,95,20,3,0,3,0,9.457142857,10.37714286,9.389603857,64.66285714,14.11428571,12.48683298,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,5,3,3,3,1,5,0,213,0,168,41,4,0,4,7.14,14.83761905,18.41,7.014140952,63.49071429,17.75238095,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,0,0,0,0,1,0,40,0,30,4,1,0,6,40,2.311428571,2.255714286,5.171803143,90.95857143,8.514285714,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,1,2,0,1,2,0,66,0,52,11,2,0,3,0,3.095384615,3.91,5.442655385,96.02461538,5.2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,1,0,0,0,25,0,19,4,2,0,2,0,0.52,-1.032,0.6251738,100.24,10,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,5,1,1,1,4,3,1,147,14,102,27,7,0,4,17.86,7.52,11.91,6.698348966,92.8,11.6,3,0,0,0,1,0,1,0,76,1,1,7,29,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,0,0,26,0,19,5,2,0,2,16.67,-1.45,-3.515,-2.112489167,116.145,2.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,1,0,0,0,27,0,22,4,1,0,1,0,-1.84,1.794,4.1530844,117.16,2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,4,0,3,1,1,3,1,121,5,89,24,8,0,3,0,6.432,8.7796,5.12394456,93.476,10,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,2,0,0,0,0,23,0,17,4,3,0,2,40,-1.84,-2.916,-1.7267666,117.16,2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,2,1,1,1,0,38,0,30,8,1,0,0,0,-0.28,-1.23,0.511223778,113.1,3.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0,1,0,0,2,0,33,0,24,7,1,0,2,50,-0.28,-4.37,-3.408676889,113.1,3.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,2,0,3,1,1,1,55,1,39,13,1,0,2,0,-1.873333333,-1.37,-2.093686667,135.21,6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,1,0,0,1,2,0,46,0,37,8,1,0,1,0,2.342222222,2.433333333,5.084441222,94.3,8.044444444,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,0,1,22,0,14,4,2,0,4,40,-4.2,-5.742,-5.2546772,134.08,2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0,3,0,0,1,42,0,35,7,1,0,0,12.5,5.23,3.17625,6.225134125,71.815,3.2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,2,1,0,1,0,0,35,0,26,6,2,0,3,28.57,-2.145,-2.1225,-0.38969825,124.69,8.2,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,0,2,0,0,1,53,0,43,8,4,0,1,11.11,3.65,3.823,6.5238273,86.705,4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,4,2,4,0,1,1,1,112,0,86,22,4,0,4,4.35,7.232173913,7.681304348,4.898322348,84.17695652,9.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,3,0,0,0,0,1,1,39,0,30,8,1,0,1,0,1.031111111,-1.23,0.511223778,103.7,3.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,1,1,0,0,0,1,38,0,31,7,1,0,0,0,-0.67,0.82125,3.285208625,114.115,3.2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,1,3,7,3,2,4,0,0,129,0,84,28,3,1,13,3.45,5.428888889,6.723333333,1.396240593,104.23,12.28148148,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,0,2,1,0,1,0,67,0,51,10,2,0,5,27.27,1.67,2.727857143,3.505276071,108.025,5.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,5,1,2,3,2,2,2,147,0,116,28,5,0,3,3.45,9.96137931,11.91,6.698348966,75.29655172,14.35862069,10.74596669,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,2,0,3,1,2,61,0,48,11,1,0,2,0,5.806666667,3.41,5.252993333,74.805,8.133333333,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,0,1,0,38,0,29,4,1,0,4,20,0.625714286,1.582857143,4.331824429,103.0442857,2.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,6,2,2,1,1,0,1,82,4,55,21,2,0,2,27.27,1.035454545,2.201363636,-1.376989045,126.8231818,8.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,1,0,14,0,11,3,1,0,0,25,-5.18,-6.4775,-7.02803375,139.325,1.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,1,1,10,3,0,1,3,0,153,0,108,33,8,0,12,0,8.3,10.47903226,3.729409806,90.77,13.69032258,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0,1,0,1,0,1,42,0,31,8,3,0,3,11.11,0.11,-1.829,-0.5319939,112.085,8,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,12,1,3,0,0,3,0,155,0,108,26,5,1,18,59.26,11.34230769,11.13461538,7.485220154,60.05269231,18.09230769,15.24744871,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,0,1,1,0,29,0,21,4,1,0,4,20,2.483333333,-1.945,-0.152538833,87.945,9.066666667,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,4,0,1,1,1,1,0,52,0,39,10,1,1,1,9.09,-0.572727273,0.769090909,2.356187727,118.7609091,4.4,3,1,0,1,1,1,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,0,5,0,0,1,0,4,0,140,3,108,26,60,0,3,25.93,0.602758621,11.09793103,5.684581552,142.3931034,11.6,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,2,2,0,0,1,0,0,54,0,40,10,2,0,4,9.09,0.89,0.27,1.333092667,110.055,4.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,1,5,6,1,0,2,4,1,144,0,112,29,5,0,3,3.33,8.303333333,11.154,5.164397067,88.965,14.66666667,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,2,1,1,0,1,0,1,67,3,48,11,2,0,5,8.33,4.910769231,3.547692308,4.990359154,83.00923077,14.43076923,12.48683298,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,7,1,3,0,0,4,0,138,0,110,26,2,0,2,11.11,11.11037037,11.25888889,7.058319333,63.49666667,12.28148148,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,4,1,0,0,1,4,0,100,0,81,17,3,0,2,11.11,5.852222222,8.765,9.014787722,85.165,9.422222222,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,3,1,1,0,0,2,1,37,0,27,8,1,0,2,22.22,1.031111111,-2.8,-1.448726556,103.7,3.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,1,0,0,1,0,1,40,0,31,8,1,0,1,0,1.031111111,-0.706666667,1.164540556,103.7,3.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,0,1,0,25,0,14,5,2,0,6,50,-7.35,-7.44,-7.012365,158.445,2.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,5,2,2,1,0,0,0,107,0,83,18,4,0,6,26.32,7.20952381,7.685714286,6.029689,80.77714286,8.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,28,0,24,3,1,0,1,100,15.47,8.83,12.081482,-8.725,21.6,10.74596669,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,3,1,0,2,1,0,43,0,33,10,1,0,0,0,-1.645454545,-1.8,-0.851003727,126.4518182,4.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,0,2,1,3,0,0,58,0,41,10,2,0,7,9.09,2.645454545,1.625454545,3.425251545,95.68818182,8.036363636,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,2,1,2,0,1,1,0,66,0,45,15,2,0,6,0,1.263333333,-0.655,-2.744914278,118.065,7.2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,1,1,0,1,1,26,0,19,6,1,0,1,0,-4.431428571,-5.145714286,-4.067962714,139.3014286,2.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,10,5,2,6,3,3,2,277,0,210,61,6,0,6,1.61,20.77377049,25.2847541,3.956268623,54.77245902,25.71147541,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,3,4,5,4,0,0,2,148,0,116,29,6,0,3,6.67,9.483333333,11.782,5.9483772,80.505,14.66666667,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,4,1,2,2,5,4,0,149,1,110,32,6,0,6,6.06,9.437575758,10.91272727,3.080292394,86.17636364,15.62424242,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,1,5,6,1,0,2,4,1,144,0,112,29,5,0,3,3.33,8.303333333,11.154,5.164397067,88.965,14.66666667,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,4,0,3,0,0,1,0,112,20,71,18,11,0,3,0,4.862105263,10.62842105,10.80336237,94.04473684,13.91578947,12.48683298,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,4,0,3,2,0,0,2,78,0,49,17,5,0,12,33.33,0.827142857,2.055,2.665297357,114.0678571,5.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,3,0,0,35,0,27,6,1,0,2,0,2.311428571,0.237142857,2.651867,90.95857143,8.514285714,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,1,0,1,0,0,31,0,24,5,1,0,2,16.67,2.483333333,0.41,2.787386667,87.945,9.066666667,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2,2,1,0,0,1,70,0,55,12,3,1,2,7.69,3.095384615,4.996923077,6.799544077,96.02461538,5.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,3,1,1,0,1,0,0,32,1,21,7,1,0,3,25,-2.145,-4.4775,-3.32962375,124.69,3.2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,35,0,28,5,6,0,2,16.67,2.483333333,3.55,6.707287333,87.945,2.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,1,0,1,0,0,18,0,13,4,1,0,1,0,-4.2,-6.684,-6.4306474,134.08,2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,3,1,1,2,0,1,0,76,0,59,16,1,0,1,0,3.534117647,3.416470588,2.865309471,100.0035294,9.152941176,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,2,0,0,24,0,19,4,1,0,1,0,-1.84,-1.032,0.6251738,117.16,2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,1,0,0,0,0,41,0,31,7,2,0,3,0,3.755,0.82125,3.285208625,82.39,8.2,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,5,0,0,0,1,1,0,48,0,40,6,1,0,1,28.57,6.705,6.12,9.900041,61.24,8.2,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,8,0,3,2,0,3,1,143,19,89,29,7,1,2,23.33,6.84625,10.46625,3.119090625,102.97375,12.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,3,2,1,1,2,2,0,59,0,44,14,2,0,1,0,1.273333333,-0.114,-0.5257264,112.65,6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,1,1,1,0,1,0,53,0,42,9,3,0,2,0,4.83,3.352,5.9358422,78.245,8,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,1,0,4,0,0,2,1,139,20,85,28,23,3,3,20.69,5.25483871,10.02322581,3.160391968,112.6022581,12.4,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,1,0,19,1,13,4,1,0,1,0,-6.56,-5.742,-5.2546772,151,2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,1,1,1,0,0,51,0,39,9,2,0,3,10,6.01,1.939,4.1718869,69.785,4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,1,4,2,2,0,1,0,122,0,97,24,5,0,1,16,6.904,9.3448,5.82952668,90.092,11.6,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,0,1,2,2,0,53,0,41,10,2,0,2,9.09,3.718181818,1.625454545,3.425251545,87.99727273,4.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0,0,1,1,22,1,14,5,2,0,2,16.67,-3.416666667,-6.655,-6.032389833,130.245,2.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,5,2,0,3,1,4,0,156,7,113,28,12,0,8,13.79,8.696666667,12.41,6.732357333,86.145,12,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,1,4,4,1,0,2,5,2,148,0,112,30,7,0,6,6.45,8.722424242,11.05545455,3.258469697,91.30363636,14.41212121,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,15,0,11,3,2,0,1,0,-2.23,-6.4775,-7.02803375,118.175,1.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
